sec,pos_x,pos_y,pos_z,x,y,z,w
1715337144.1203609,258.92674922943115,1432.9559803009033,-1234.8299026489258,0.03878137096762657,-0.02204109914600849,-0.03182999789714813,0.9984973669052124
1715337144.1306598,270.15024423599243,1442.9088830947876,-1229.522943496704,0.03859660401940346,-0.020157869905233383,-0.03160104528069496,0.9985516667366028
1715337144.140379,281.2132239341736,1453.009009361267,-1224.2138385772705,0.03835034742951393,-0.018571482971310616,-0.03194108232855797,0.9985811114311218
1715337144.150935,292.43314266204834,1462.7392292022705,-1218.9022302627563,0.038165509700775146,-0.01707543432712555,-0.033333513885736465,0.9985694289207458
1715337144.1605608,303.7911653518677,1472.1183776855469,-1213.5989665985107,0.037917766720056534,-0.015707191079854965,-0.03464497998356819,0.9985566735267639
1715337144.170419,314.9755597114563,1481.666088104248,-1208.2786560058594,0.03769761323928833,-0.014432494528591633,-0.03558075428009033,0.9985513091087341
1715337144.180634,326.2891173362732,1490.8368587493896,-1202.9693126678467,0.037514105439186096,-0.013256840407848358,-0.0367010198533535,0.9985339045524597
1715337144.19023,337.41727471351624,1500.1627206802368,-1197.6449489593506,0.03734314814209938,-0.012264898046851158,-0.038204126060009,0.9984966516494751
1715337144.20094,348.65063428878784,1509.0863704681396,-1192.3328638076782,0.03710893169045448,-0.01141190156340599,-0.03982275351881981,0.9984522461891174
1715337144.210867,359.9627614021301,1517.6239013671875,-1187.036156654358,0.03689861670136452,-0.01058444194495678,-0.0411502905189991,0.9984153509140015
1715337144.220156,371.0983395576477,1526.3229608535767,-1181.728482246399,0.036767106503248215,-0.009863611310720444,-0.042121391743421555,0.9983870387077332
1715337144.2308478,382.2964131832123,1534.6215963363647,-1176.4217615127563,0.03664856031537056,-0.009237945079803467,-0.04319405183196068,0.9983515739440918
1715337144.240809,393.5372233390808,1542.5324440002441,-1171.1112260818481,0.03640418499708176,-0.008740905672311783,-0.04435153305530548,0.9983142018318176
1715337144.250263,404.58884835243225,1550.6105422973633,-1165.7898426055908,0.036222394555807114,-0.00832419004291296,-0.045096877962350845,0.998291015625
1715337144.2605028,415.6777560710907,1558.282494544983,-1160.4689359664917,0.03622926399111748,-0.007880724966526031,-0.04551567882299423,0.9982753992080688
1715337144.270756,426.77897214889526,1565.5654668807983,-1155.1599502563477,0.03615768626332283,-0.00755650456994772,-0.04591736942529678,0.9982621073722839
1715337144.28018,437.688410282135,1573.0311870574951,-1149.8304605484009,0.0359356626868248,-0.0073281158693134785,-0.04624804109334946,0.9982565641403198
